rne_iso_code,year,month,month_start,cases,population
MX-TAB,2004,4,2004-04-01,0,1928227.5
MX-TAB,2004,5,2004-05-01,0,1928227.5
MX-TAB,2004,6,2004-06-01,0,1928227.5
MX-TAB,2004,7,2004-07-01,1,1928227.5
MX-TAB,2004,8,2004-08-01,5,1928227.5
MX-TAB,2004,9,2004-09-01,4,1928227.5
MX-TAB,2004,10,2004-10-01,20,1928227.5
MX-TAB,2004,11,2004-11-01,27,1928227.5
MX-TAB,2004,12,2004-12-01,11,1928227.5
MX-TAB,2005,1,2005-01-01,4,1970830.625
MX-TAB,2005,2,2005-02-01,3,1970830.625
MX-TAB,2005,3,2005-03-01,5,1970830.625
MX-TAB,2005,4,2005-04-01,5,1970830.625
MX-TAB,2005,5,2005-05-01,18,1970830.625
MX-TAB,2005,6,2005-06-01,43,1970830.625
MX-TAB,2005,7,2005-07-01,61,1970830.625
MX-TAB,2005,8,2005-08-01,100,1970830.625
MX-TAB,2005,9,2005-09-01,82,1970830.625
MX-TAB,2005,10,2005-10-01,45,1970830.625
MX-TAB,2005,11,2005-11-01,18,1970830.625
MX-TAB,2005,12,2005-12-01,3,1970830.625
MX-TAB,2006,1,2006-01-01,2,2011995.45
MX-TAB,2006,2,2006-02-01,2,2011995.45
MX-TAB,2006,3,2006-03-01,4,2011995.45
MX-TAB,2006,4,2006-04-01,0,2011995.45
MX-TAB,2006,5,2006-05-01,2,2011995.45
MX-TAB,2006,6,2006-06-01,6,2011995.45
MX-TAB,2006,7,2006-07-01,5,2011995.45
MX-TAB,2006,8,2006-08-01,20,2011995.45
MX-TAB,2006,9,2006-09-01,62,2011995.45
MX-TAB,2006,10,2006-10-01,27,2011995.45
MX-TAB,2006,11,2006-11-01,21,2011995.45
MX-TAB,2006,12,2006-12-01,7,2011995.45
MX-TAB,2007,1,2007-01-01,1,2053160.275
MX-TAB,2007,2,2007-02-01,10,2053160.275
MX-TAB,2007,3,2007-03-01,5,2053160.275
MX-TAB,2007,4,2007-04-01,14,2053160.275
MX-TAB,2007,5,2007-05-01,24,2053160.275
MX-TAB,2007,6,2007-06-01,28,2053160.275
MX-TAB,2007,7,2007-07-01,55,2053160.275
MX-TAB,2007,8,2007-08-01,148,2053160.275
MX-TAB,2007,9,2007-09-01,347,2053160.275
MX-TAB,2007,10,2007-10-01,528,2053160.275
MX-TAB,2007,11,2007-11-01,328,2053160.275
MX-TAB,2007,12,2007-12-01,253,2053160.275
MX-TAB,2012,12,2012-12-01,0,2257685.95
MX-TAB,2013,1,2013-01-01,56,2298201.55
MX-TAB,2013,2,2013-02-01,101,2298201.55
MX-TAB,2013,3,2013-03-01,165,2298201.55
MX-TAB,2013,4,2013-04-01,354,2298201.55
MX-TAB,2013,5,2013-05-01,695,2298201.55
MX-TAB,2013,6,2013-06-01,670,2298201.55
MX-TAB,2013,7,2013-07-01,1059,2298201.55
MX-TAB,2013,8,2013-08-01,843,2298201.55
MX-TAB,2013,9,2013-09-01,1230,2298201.55
MX-TAB,2013,10,2013-10-01,713,2298201.55
MX-TAB,2013,11,2013-11-01,184,2298201.55
MX-TAB,2013,12,2013-12-01,38,2298201.55
MX-TAB,2017,1,2017-01-01,87,2493500.05
MX-TAB,2017,2,2017-02-01,63,2493500.05
MX-TAB,2017,3,2017-03-01,60,2493500.05
MX-TAB,2017,4,2017-04-01,55,2493500.05
MX-TAB,2017,5,2017-05-01,71,2493500.05
MX-TAB,2017,6,2017-06-01,125,2493500.05
MX-TAB,2017,7,2017-07-01,133,2493500.05
MX-TAB,2017,8,2017-08-01,72,2493500.05
MX-TAB,2017,9,2017-09-01,86,2493500.05
MX-TAB,2017,10,2017-10-01,74,2493500.05
MX-TAB,2017,11,2017-11-01,36,2493500.05
MX-TAB,2017,12,2017-12-01,27,2493500.05
MX-TAB,2018,1,2018-01-01,47,2550633.7
MX-TAB,2018,2,2018-02-01,30,2550633.7
MX-TAB,2018,3,2018-03-01,48,2550633.7
MX-TAB,2018,4,2018-04-01,33,2550633.7
MX-TAB,2018,5,2018-05-01,45,2550633.7
MX-TAB,2018,6,2018-06-01,49,2550633.7
MX-TAB,2018,7,2018-07-01,49,2550633.7
MX-TAB,2018,8,2018-08-01,64,2550633.7
MX-TAB,2018,9,2018-09-01,100,2550633.7
MX-TAB,2018,10,2018-10-01,305,2550633.7
MX-TAB,2018,11,2018-11-01,226,2550633.7
MX-TAB,2018,12,2018-12-01,132,2550633.7
MX-TAB,2019,1,2019-01-01,211,2607767.35
MX-TAB,2019,2,2019-02-01,286,2607767.35
MX-TAB,2019,3,2019-03-01,511,2607767.35
MX-TAB,2019,4,2019-04-01,522,2607767.35
MX-TAB,2019,5,2019-05-01,410,2607767.35
MX-TAB,2019,6,2019-06-01,228,2607767.35
MX-TAB,2019,7,2019-07-01,269,2607767.35
MX-TAB,2019,8,2019-08-01,497,2607767.35
MX-TAB,2019,9,2019-09-01,826,2607767.35
MX-TAB,2019,10,2019-10-01,1556,2607767.35
MX-TAB,2019,11,2019-11-01,1400,2607767.35
MX-TAB,2019,12,2019-12-01,791,2607767.35
MX-TAB,2020,1,2020-01-01,668,2664901
MX-TAB,2020,2,2020-02-01,1057,2664901
MX-TAB,2020,3,2020-03-01,677,2664901
MX-TAB,2020,4,2020-04-01,138,2664901
MX-TAB,2020,5,2020-05-01,78,2664901
MX-TAB,2020,6,2020-06-01,112,2664901
MX-TAB,2020,7,2020-07-01,98,2664901
MX-TAB,2020,8,2020-08-01,48,2664901
MX-TAB,2020,9,2020-09-01,39,2664901
MX-TAB,2020,10,2020-10-01,62,2664901
MX-TAB,2020,11,2020-11-01,83,2664901
MX-TAB,2020,12,2020-12-01,65,2664901
MX-TAB,2021,1,2021-01-01,30,2698215.9
MX-TAB,2021,2,2021-02-01,37,2698215.9
MX-TAB,2021,3,2021-03-01,54,2698215.9
MX-TAB,2021,4,2021-04-01,72,2698215.9
MX-TAB,2021,5,2021-05-01,52,2698215.9
MX-TAB,2021,6,2021-06-01,57,2698215.9
MX-TAB,2021,7,2021-07-01,62,2698215.9
MX-TAB,2021,8,2021-08-01,59,2698215.9
MX-TAB,2021,9,2021-09-01,126,2698215.9
MX-TAB,2021,10,2021-10-01,145,2698215.9
MX-TAB,2021,11,2021-11-01,121,2698215.9
MX-TAB,2021,12,2021-12-01,39,2698215.9
MX-TAB,2022,1,2022-01-01,41,2731530.8
MX-TAB,2022,2,2022-02-01,73,2731530.8
MX-TAB,2022,3,2022-03-01,227,2731530.8
MX-TAB,2022,4,2022-04-01,400,2731530.8
MX-TAB,2022,5,2022-05-01,481,2731530.8
MX-TAB,2022,6,2022-06-01,389,2731530.8
MX-TAB,2022,7,2022-07-01,309,2731530.8
MX-TAB,2022,8,2022-08-01,88,2731530.8
MX-TAM,2002,12,2002-12-01,0,2898443.5
MX-TAM,2003,1,2003-01-01,0,2942688.25
MX-TAM,2003,2,2003-02-01,0,2942688.25
MX-TAM,2003,3,2003-03-01,0,2942688.25
MX-TAM,2003,4,2003-04-01,1,2942688.25
MX-TAM,2003,5,2003-05-01,1,2942688.25
MX-TAM,2003,6,2003-06-01,1,2942688.25
MX-TAM,2003,7,2003-07-01,2,2942688.25
MX-TAM,2003,8,2003-08-01,3,2942688.25
MX-TAM,2003,9,2003-09-01,1,2942688.25
MX-TAM,2003,10,2003-10-01,0,2942688.25
MX-TAM,2003,11,2003-11-01,1,2942688.25
MX-TAM,2003,12,2003-12-01,0,2942688.25
MX-TAM,2004,1,2004-01-01,0,2986933
MX-TAM,2004,2,2004-02-01,0,2986933
MX-TAM,2004,3,2004-03-01,1,2986933
MX-TAM,2004,4,2004-04-01,0,2986933
MX-TAM,2004,5,2004-05-01,0,2986933
MX-TAM,2004,6,2004-06-01,1,2986933
MX-TAM,2004,7,2004-07-01,0,2986933
MX-TAM,2004,8,2004-08-01,0,2986933
MX-TAM,2004,9,2004-09-01,8,2986933
MX-TAM,2004,10,2004-10-01,9,2986933
MX-TAM,2004,11,2004-11-01,19,2986933
MX-TAM,2004,12,2004-12-01,51,2986933
MX-TAM,2005,1,2005-01-01,3,3031177.75
MX-TAM,2005,2,2005-02-01,3,3031177.75
MX-TAM,2005,3,2005-03-01,8,3031177.75
MX-TAM,2005,4,2005-04-01,3,3031177.75
MX-TAM,2005,5,2005-05-01,3,3031177.75
MX-TAM,2005,6,2005-06-01,20,3031177.75
MX-TAM,2005,7,2005-07-01,124,3031177.75
MX-TAM,2005,8,2005-08-01,1054,3031177.75
MX-TAM,2005,9,2005-09-01,1695,3031177.75
MX-TAM,2005,10,2005-10-01,2422,3031177.75
MX-TAM,2005,11,2005-11-01,491,3031177.75
MX-TAM,2005,12,2005-12-01,753,3031177.75
MX-TAM,2006,1,2006-01-01,10,3071228.4
MX-TAM,2006,2,2006-02-01,16,3071228.4
MX-TAM,2006,3,2006-03-01,19,3071228.4
MX-TAM,2006,4,2006-04-01,4,3071228.4
MX-TAM,2006,5,2006-05-01,11,3071228.4
MX-TAM,2006,6,2006-06-01,14,3071228.4
MX-TAM,2006,7,2006-07-01,32,3071228.4
MX-TAM,2006,8,2006-08-01,40,3071228.4
MX-TAM,2006,9,2006-09-01,14,3071228.4
MX-TAM,2006,10,2006-10-01,12,3071228.4
MX-TAM,2006,11,2006-11-01,25,3071228.4
MX-TAM,2006,12,2006-12-01,4,3071228.4
MX-TAM,2007,1,2007-01-01,3,3111279.05
MX-TAM,2007,2,2007-02-01,0,3111279.05
MX-TAM,2007,3,2007-03-01,0,3111279.05
MX-TAM,2007,4,2007-04-01,14,3111279.05
MX-TAM,2007,5,2007-05-01,7,3111279.05
MX-TAM,2007,6,2007-06-01,16,3111279.05
MX-TAM,2007,7,2007-07-01,17,3111279.05
MX-TAM,2007,8,2007-08-01,182,3111279.05
MX-TAM,2007,9,2007-09-01,249,3111279.05
MX-TAM,2007,10,2007-10-01,519,3111279.05
MX-TAM,2007,11,2007-11-01,500,3111279.05
MX-TAM,2007,12,2007-12-01,284,3111279.05
MX-TAM,2012,12,2012-12-01,0,3302874.3
MX-TAM,2013,1,2013-01-01,26,3338595.95
MX-TAM,2013,2,2013-02-01,29,3338595.95
MX-TAM,2013,3,2013-03-01,34,3338595.95
MX-TAM,2013,4,2013-04-01,32,3338595.95
MX-TAM,2013,5,2013-05-01,41,3338595.95
MX-TAM,2013,6,2013-06-01,454,3338595.95
MX-TAM,2013,7,2013-07-01,1560,3338595.95
MX-TAM,2013,8,2013-08-01,1168,3338595.95
MX-TAM,2013,9,2013-09-01,709,3338595.95
MX-TAM,2013,10,2013-10-01,913,3338595.95
MX-TAM,2013,11,2013-11-01,513,3338595.95
MX-TAM,2013,12,2013-12-01,78,3338595.95
MX-TAM,2017,1,2017-01-01,268,3455125.85
MX-TAM,2017,2,2017-02-01,139,3455125.85
MX-TAM,2017,3,2017-03-01,129,3455125.85
MX-TAM,2017,4,2017-04-01,108,3455125.85
MX-TAM,2017,5,2017-05-01,192,3455125.85
MX-TAM,2017,6,2017-06-01,382,3455125.85
MX-TAM,2017,7,2017-07-01,549,3455125.85
MX-TAM,2017,8,2017-08-01,888,3455125.85
MX-TAM,2017,9,2017-09-01,870,3455125.85
MX-TAM,2017,10,2017-10-01,982,3455125.85
MX-TAM,2017,11,2017-11-01,725,3455125.85
MX-TAM,2017,12,2017-12-01,172,3455125.85
MX-TAM,2018,1,2018-01-01,59,3477669.15
MX-TAM,2018,2,2018-02-01,72,3477669.15
MX-TAM,2018,3,2018-03-01,102,3477669.15
MX-TAM,2018,4,2018-04-01,108,3477669.15
MX-TAM,2018,5,2018-05-01,134,3477669.15
MX-TAM,2018,6,2018-06-01,149,3477669.15
MX-TAM,2018,7,2018-07-01,166,3477669.15
MX-TAM,2018,8,2018-08-01,126,3477669.15
MX-TAM,2018,9,2018-09-01,213,3477669.15
MX-TAM,2018,10,2018-10-01,418,3477669.15
MX-TAM,2018,11,2018-11-01,206,3477669.15
MX-TAM,2018,12,2018-12-01,92,3477669.15
MX-TAM,2019,1,2019-01-01,103,3500212.45
MX-TAM,2019,2,2019-02-01,94,3500212.45
MX-TAM,2019,3,2019-03-01,135,3500212.45
MX-TAM,2019,4,2019-04-01,101,3500212.45
MX-TAM,2019,5,2019-05-01,142,3500212.45
MX-TAM,2019,6,2019-06-01,130,3500212.45
MX-TAM,2019,7,2019-07-01,212,3500212.45
MX-TAM,2019,8,2019-08-01,326,3500212.45
MX-TAM,2019,9,2019-09-01,576,3500212.45
MX-TAM,2019,10,2019-10-01,1671,3500212.45
MX-TAM,2019,11,2019-11-01,1662,3500212.45
MX-TAM,2019,12,2019-12-01,1022,3500212.45
MX-TAM,2020,1,2020-01-01,783,3522755.75
MX-TAM,2020,2,2020-02-01,554,3522755.75
MX-TAM,2020,3,2020-03-01,328,3522755.75
MX-TAM,2020,4,2020-04-01,223,3522755.75
MX-TAM,2020,5,2020-05-01,246,3522755.75
MX-TAM,2020,6,2020-06-01,537,3522755.75
MX-TAM,2020,7,2020-07-01,759,3522755.75
MX-TAM,2020,8,2020-08-01,1330,3522755.75
MX-TAM,2020,9,2020-09-01,2412,3522755.75
MX-TAM,2020,10,2020-10-01,948,3522755.75
MX-TAM,2020,11,2020-11-01,2388,3522755.75
MX-TAM,2020,12,2020-12-01,580,3522755.75
MX-TAM,2021,1,2021-01-01,117,3541750.45
MX-TAM,2021,2,2021-02-01,52,3541750.45
MX-TAM,2021,3,2021-03-01,56,3541750.45
MX-TAM,2021,4,2021-04-01,115,3541750.45
MX-TAM,2021,5,2021-05-01,159,3541750.45
MX-TAM,2021,6,2021-06-01,251,3541750.45
MX-TAM,2021,7,2021-07-01,234,3541750.45
MX-TAM,2021,8,2021-08-01,129,3541750.45
MX-TAM,2021,9,2021-09-01,67,3541750.45
MX-TAM,2021,10,2021-10-01,84,3541750.45
MX-TAM,2021,11,2021-11-01,35,3541750.45
MX-TAM,2021,12,2021-12-01,8,3541750.45
MX-TAM,2022,1,2022-01-01,13,3560745.15
MX-TAM,2022,2,2022-02-01,13,3560745.15
MX-TAM,2022,3,2022-03-01,23,3560745.15
MX-TAM,2022,4,2022-04-01,31,3560745.15
MX-TAM,2022,5,2022-05-01,77,3560745.15
MX-TAM,2022,6,2022-06-01,93,3560745.15
MX-TAM,2022,7,2022-07-01,37,3560745.15
MX-TAM,2022,8,2022-08-01,13,3560745.15
MX-TAM,2022,12,2022-12-01,1,3560745.15
MX-TLA,2002,12,2002-12-01,0,1034343.025
MX-TLA,2003,1,2003-01-01,0,1052425.725
MX-TLA,2003,2,2003-02-01,0,1052425.725
MX-TLA,2003,3,2003-03-01,0,1052425.725
MX-TLA,2003,4,2003-04-01,0,1052425.725
MX-TLA,2003,5,2003-05-01,0,1052425.725
MX-TLA,2003,6,2003-06-01,0,1052425.725
MX-TLA,2003,7,2003-07-01,0,1052425.725
MX-TLA,2003,8,2003-08-01,0,1052425.725
MX-TLA,2003,9,2003-09-01,0,1052425.725
MX-TLA,2003,10,2003-10-01,0,1052425.725
MX-TLA,2003,11,2003-11-01,0,1052425.725
MX-TLA,2003,12,2003-12-01,0,1052425.725
MX-TLA,2004,1,2004-01-01,0,1070508.425
MX-TLA,2004,2,2004-02-01,0,1070508.425
MX-TLA,2004,3,2004-03-01,0,1070508.425
MX-TLA,2004,4,2004-04-01,0,1070508.425
MX-TLA,2004,5,2004-05-01,0,1070508.425
MX-TLA,2004,6,2004-06-01,0,1070508.425
MX-TLA,2004,7,2004-07-01,0,1070508.425
MX-TLA,2004,8,2004-08-01,0,1070508.425
MX-TLA,2004,9,2004-09-01,0,1070508.425
MX-TLA,2004,10,2004-10-01,0,1070508.425
MX-TLA,2004,11,2004-11-01,0,1070508.425
MX-TLA,2004,12,2004-12-01,0,1070508.425
MX-TLA,2005,1,2005-01-01,0,1088591.125
MX-TLA,2005,2,2005-02-01,0,1088591.125
MX-TLA,2005,3,2005-03-01,0,1088591.125
MX-TLA,2005,4,2005-04-01,0,1088591.125
MX-TLA,2005,5,2005-05-01,0,1088591.125
MX-TLA,2005,6,2005-06-01,0,1088591.125
MX-TLA,2005,7,2005-07-01,0,1088591.125
MX-TLA,2005,8,2005-08-01,0,1088591.125
MX-TLA,2005,9,2005-09-01,0,1088591.125
MX-TLA,2005,10,2005-10-01,0,1088591.125
MX-TLA,2005,11,2005-11-01,0,1088591.125
MX-TLA,2005,12,2005-12-01,0,1088591.125
MX-TLA,2006,1,2006-01-01,0,1104820.075
MX-TLA,2006,2,2006-02-01,0,1104820.075
MX-TLA,2006,3,2006-03-01,0,1104820.075
MX-TLA,2006,4,2006-04-01,0,1104820.075
MX-TLA,2006,5,2006-05-01,0,1104820.075
MX-TLA,2006,6,2006-06-01,0,1104820.075
MX-TLA,2006,7,2006-07-01,0,1104820.075
MX-TLA,2006,8,2006-08-01,0,1104820.075
MX-TLA,2006,9,2006-09-01,0,1104820.075
MX-TLA,2006,10,2006-10-01,0,1104820.075
MX-TLA,2006,11,2006-11-01,0,1104820.075
MX-TLA,2006,12,2006-12-01,0,1104820.075
MX-TLA,2007,1,2007-01-01,0,1121049.025
MX-TLA,2007,2,2007-02-01,0,1121049.025
MX-TLA,2007,3,2007-03-01,0,1121049.025
MX-TLA,2007,4,2007-04-01,0,1121049.025
MX-TLA,2007,5,2007-05-01,0,1121049.025
MX-TLA,2007,6,2007-06-01,0,1121049.025
MX-TLA,2007,7,2007-07-01,0,1121049.025
MX-TLA,2007,8,2007-08-01,0,1121049.025
MX-TLA,2007,9,2007-09-01,0,1121049.025
MX-TLA,2007,10,2007-10-01,0,1121049.025
MX-TLA,2007,11,2007-11-01,0,1121049.025
MX-TLA,2007,12,2007-12-01,0,1121049.025
MX-TLA,2012,12,2012-12-01,0,1202146.825
MX-TLA,2013,1,2013-01-01,0,1218352.3
MX-TLA,2013,2,2013-02-01,0,1218352.3
MX-TLA,2013,3,2013-03-01,0,1218352.3
MX-TLA,2013,4,2013-04-01,0,1218352.3
MX-TLA,2013,5,2013-05-01,0,1218352.3
MX-TLA,2013,6,2013-06-01,0,1218352.3
MX-TLA,2013,7,2013-07-01,0,1218352.3
MX-TLA,2013,8,2013-08-01,0,1218352.3
MX-TLA,2013,9,2013-09-01,0,1218352.3
MX-TLA,2013,10,2013-10-01,0,1218352.3
MX-TLA,2013,11,2013-11-01,0,1218352.3
MX-TLA,2013,12,2013-12-01,0,1218352.3
MX-TLA,2017,2,2017-02-01,1,1286365.9
MX-TLA,2017,3,2017-03-01,2,1286365.9
MX-TLA,2017,4,2017-04-01,2,1286365.9
MX-TLA,2017,5,2017-05-01,1,1286365.9
MX-TLA,2017,6,2017-06-01,2,1286365.9
MX-TLA,2017,7,2017-07-01,0,1286365.9
MX-TLA,2017,8,2017-08-01,2,1286365.9
MX-TLA,2018,10,2018-10-01,1,1304167.225
MX-TLA,2019,6,2019-06-01,1,1321968.55
MX-TLA,2019,8,2019-08-01,3,1321968.55
MX-TLA,2019,9,2019-09-01,1,1321968.55
MX-TLA,2019,10,2019-10-01,1,1321968.55
MX-TLA,2019,11,2019-11-01,1,1321968.55
MX-TLA,2020,1,2020-01-01,1,1339769.875
MX-TLA,2020,2,2020-02-01,0,1339769.875
MX-TLA,2020,5,2020-05-01,0,1339769.875
MX-TLA,2020,6,2020-06-01,1,1339769.875
MX-TLA,2020,11,2020-11-01,1,1339769.875
MX-TLA,2021,8,2021-08-01,1,1348686.425
MX-TLA,2021,10,2021-10-01,1,1348686.425
MX-TLA,2022,5,2022-05-01,2,1357602.975
MX-VER,2002,12,2002-12-01,0,6893433.9
MX-VER,2003,1,2003-01-01,2,6989635.6
MX-VER,2003,2,2003-02-01,2,6989635.6
MX-VER,2003,3,2003-03-01,6,6989635.6
MX-VER,2003,4,2003-04-01,8,6989635.6
MX-VER,2003,5,2003-05-01,10,6989635.6
MX-VER,2003,6,2003-06-01,24,6989635.6
MX-VER,2003,7,2003-07-01,40,6989635.6
MX-VER,2003,8,2003-08-01,88,6989635.6
MX-VER,2003,9,2003-09-01,210,6989635.6
MX-VER,2003,10,2003-10-01,218,6989635.6
MX-VER,2003,11,2003-11-01,229,6989635.6
MX-VER,2003,12,2003-12-01,248,6989635.6
MX-VER,2004,1,2004-01-01,5,7085837.3
MX-VER,2004,2,2004-02-01,14,7085837.3
MX-VER,2004,3,2004-03-01,17,7085837.3
MX-VER,2004,4,2004-04-01,4,7085837.3
MX-VER,2004,5,2004-05-01,17,7085837.3
MX-VER,2004,6,2004-06-01,75,7085837.3
MX-VER,2004,7,2004-07-01,160,7085837.3
MX-VER,2004,8,2004-08-01,1738,7085837.3
MX-VER,2004,9,2004-09-01,1150,7085837.3
MX-VER,2004,10,2004-10-01,959,7085837.3
MX-VER,2004,11,2004-11-01,1127,7085837.3
MX-VER,2004,12,2004-12-01,335,7085837.3
MX-VER,2005,1,2005-01-01,23,7182039
MX-VER,2005,2,2005-02-01,12,7182039
MX-VER,2005,3,2005-03-01,10,7182039
MX-VER,2005,4,2005-04-01,11,7182039
MX-VER,2005,5,2005-05-01,56,7182039
MX-VER,2005,6,2005-06-01,183,7182039
MX-VER,2005,7,2005-07-01,368,7182039
MX-VER,2005,8,2005-08-01,631,7182039
MX-VER,2005,9,2005-09-01,1282,7182039
MX-VER,2005,10,2005-10-01,834,7182039
MX-VER,2005,11,2005-11-01,814,7182039
MX-VER,2005,12,2005-12-01,286,7182039
MX-VER,2006,1,2006-01-01,17,7259157.5
MX-VER,2006,2,2006-02-01,36,7259157.5
MX-VER,2006,3,2006-03-01,26,7259157.5
MX-VER,2006,4,2006-04-01,18,7259157.5
MX-VER,2006,5,2006-05-01,42,7259157.5
MX-VER,2006,6,2006-06-01,132,7259157.5
MX-VER,2006,7,2006-07-01,461,7259157.5
MX-VER,2006,8,2006-08-01,722,7259157.5
MX-VER,2006,9,2006-09-01,1361,7259157.5
MX-VER,2006,10,2006-10-01,2705,7259157.5
MX-VER,2006,11,2006-11-01,2072,7259157.5
MX-VER,2006,12,2006-12-01,749,7259157.5
MX-VER,2007,1,2007-01-01,52,7336276
MX-VER,2007,2,2007-02-01,64,7336276
MX-VER,2007,3,2007-03-01,89,7336276
MX-VER,2007,4,2007-04-01,176,7336276
MX-VER,2007,5,2007-05-01,276,7336276
MX-VER,2007,6,2007-06-01,473,7336276
MX-VER,2007,7,2007-07-01,874,7336276
MX-VER,2007,8,2007-08-01,1468,7336276
MX-VER,2007,9,2007-09-01,2403,7336276
MX-VER,2007,10,2007-10-01,4232,7336276
MX-VER,2007,11,2007-11-01,3403,7336276
MX-VER,2007,12,2007-12-01,590,7336276
MX-VER,2012,12,2012-12-01,0,7732140.5
MX-VER,2013,1,2013-01-01,114,7814395
MX-VER,2013,2,2013-02-01,136,7814395
MX-VER,2013,3,2013-03-01,129,7814395
MX-VER,2013,4,2013-04-01,121,7814395
MX-VER,2013,5,2013-05-01,218,7814395
MX-VER,2013,6,2013-06-01,324,7814395
MX-VER,2013,7,2013-07-01,704,7814395
MX-VER,2013,8,2013-08-01,1164,7814395
MX-VER,2013,9,2013-09-01,2290,7814395
MX-VER,2013,10,2013-10-01,1609,7814395
MX-VER,2013,11,2013-11-01,1405,7814395
MX-VER,2013,12,2013-12-01,619,7814395
MX-VER,2017,1,2017-01-01,203,8175573.2
MX-VER,2017,2,2017-02-01,161,8175573.2
MX-VER,2017,3,2017-03-01,301,8175573.2
MX-VER,2017,4,2017-04-01,236,8175573.2
MX-VER,2017,5,2017-05-01,289,8175573.2
MX-VER,2017,6,2017-06-01,541,8175573.2
MX-VER,2017,7,2017-07-01,608,8175573.2
MX-VER,2017,8,2017-08-01,860,8175573.2
MX-VER,2017,9,2017-09-01,910,8175573.2
MX-VER,2017,10,2017-10-01,879,8175573.2
MX-VER,2017,11,2017-11-01,580,8175573.2
MX-VER,2017,12,2017-12-01,190,8175573.2
MX-VER,2018,1,2018-01-01,158,8273907.8
MX-VER,2018,2,2018-02-01,227,8273907.8
MX-VER,2018,3,2018-03-01,243,8273907.8
MX-VER,2018,4,2018-04-01,314,8273907.8
MX-VER,2018,5,2018-05-01,368,8273907.8
MX-VER,2018,6,2018-06-01,575,8273907.8
MX-VER,2018,7,2018-07-01,852,8273907.8
MX-VER,2018,8,2018-08-01,1545,8273907.8
MX-VER,2018,9,2018-09-01,3134,8273907.8
MX-VER,2018,10,2018-10-01,1271,8273907.8
MX-VER,2018,11,2018-11-01,2683,8273907.8
MX-VER,2018,12,2018-12-01,1220,8273907.8
MX-VER,2019,1,2019-01-01,839,8372242.4
MX-VER,2019,2,2019-02-01,625,8372242.4
MX-VER,2019,3,2019-03-01,591,8372242.4
MX-VER,2019,4,2019-04-01,505,8372242.4
MX-VER,2019,5,2019-05-01,837,8372242.4
MX-VER,2019,6,2019-06-01,1716,8372242.4
MX-VER,2019,7,2019-07-01,1334,8372242.4
MX-VER,2019,11,2019-11-01,932,8372242.4
MX-VER,2019,12,2019-12-01,1643,8372242.4
MX-VER,2020,1,2020-01-01,1704,8470577
MX-VER,2020,2,2020-02-01,1301,8470577
MX-VER,2020,3,2020-03-01,842,8470577
MX-VER,2020,4,2020-04-01,486,8470577
MX-VER,2020,5,2020-05-01,504,8470577
MX-VER,2020,6,2020-06-01,625,8470577
MX-VER,2020,7,2020-07-01,674,8470577
MX-VER,2020,8,2020-08-01,488,8470577
MX-VER,2020,9,2020-09-01,483,8470577
MX-VER,2020,10,2020-10-01,557,8470577
MX-VER,2020,11,2020-11-01,356,8470577
MX-VER,2020,12,2020-12-01,189,8470577
MX-VER,2021,1,2021-01-01,104,8521769.2
MX-VER,2021,2,2021-02-01,107,8521769.2
MX-VER,2021,3,2021-03-01,120,8521769.2
MX-VER,2021,4,2021-04-01,183,8521769.2
MX-VER,2021,5,2021-05-01,192,8521769.2
MX-VER,2021,6,2021-06-01,314,8521769.2
MX-VER,2021,7,2021-07-01,468,8521769.2
MX-VER,2021,8,2021-08-01,403,8521769.2
MX-VER,2021,9,2021-09-01,494,8521769.2
MX-VER,2021,10,2021-10-01,646,8521769.2
MX-VER,2021,11,2021-11-01,394,8521769.2
MX-VER,2021,12,2021-12-01,75,8521769.2
MX-VER,2022,1,2022-01-01,129,8572961.4
MX-VER,2022,2,2022-02-01,93,8572961.4
MX-VER,2022,3,2022-03-01,136,8572961.4
MX-VER,2022,4,2022-04-01,163,8572961.4
MX-VER,2022,5,2022-05-01,307,8572961.4
MX-VER,2022,6,2022-06-01,355,8572961.4
MX-VER,2022,7,2022-07-01,499,8572961.4
MX-VER,2022,8,2022-08-01,209,8572961.4
MX-VER,2022,12,2022-12-01,7,8572961.4
MX-YUC,2002,12,2002-12-01,0,1770297.6
MX-YUC,2003,1,2003-01-01,1,1795471.525
MX-YUC,2003,2,2003-02-01,0,1795471.525
MX-YUC,2003,3,2003-03-01,0,1795471.525
MX-YUC,2003,4,2003-04-01,0,1795471.525
MX-YUC,2003,5,2003-05-01,0,1795471.525
MX-YUC,2003,6,2003-06-01,0,1795471.525
MX-YUC,2003,7,2003-07-01,2,1795471.525
MX-YUC,2003,8,2003-08-01,1,1795471.525
MX-YUC,2003,9,2003-09-01,3,1795471.525
MX-YUC,2003,10,2003-10-01,9,1795471.525
MX-YUC,2003,11,2003-11-01,10,1795471.525
MX-YUC,2003,12,2003-12-01,0,1795471.525
MX-YUC,2004,1,2004-01-01,1,1820645.45
MX-YUC,2004,2,2004-02-01,6,1820645.45
MX-YUC,2004,3,2004-03-01,2,1820645.45
MX-YUC,2004,4,2004-04-01,2,1820645.45
MX-YUC,2004,5,2004-05-01,4,1820645.45
MX-YUC,2004,6,2004-06-01,0,1820645.45
MX-YUC,2004,7,2004-07-01,4,1820645.45
MX-YUC,2004,8,2004-08-01,5,1820645.45
MX-YUC,2004,9,2004-09-01,5,1820645.45
