predictor_lab,prediction_lead,series,origin_week,R2,R2_low,R2_high
dengue,Lead 3,AR,2019-01-13,-1.2893460833090025,-7.499074643714258,-0.37604322365680776
dengue,Lead 3,AR,2019-01-20,-1.7769479698045085,-8.061860879466153,-0.5154857024074153
dengue,Lead 3,AR,2019-01-27,-3.2462694859760575,-12.19811038621513,-1.6231593315027983
dengue,Lead 3,AR,2019-02-03,-4.5997984121822455,-22.37672376338462,-2.388045420716449
dengue,Lead 3,AR,2019-02-10,-6.199280996327466,-33.33889815017785,-3.099777742012989
dengue,Lead 3,AR,2019-02-17,-6.3354283939239036,-34.68287507558014,-2.7145479327242255
dengue,Lead 3,AR,2019-02-24,-5.262780877871823,-43.61941683899242,-3.2183647862912075
dengue,Lead 3,AR,2019-03-03,-4.377093709038074,-24.998201607867927,-2.976581613700401
dengue,Lead 3,AR,2019-03-10,-3.4346440441571326,-10.499518198307566,-2.1429559551847817
dengue,Lead 3,AR,2019-03-17,-2.826901166315563,-11.17915054057854,-1.3760910147144914
dengue,Lead 3,AR,2019-03-24,-2.65939809853892,-14.787862479362047,-0.9804932818757871
dengue,Lead 3,AR,2019-03-31,-2.791547321268434,-18.118139156695705,-1.171907227936207
dengue,Lead 3,AR,2019-04-07,-3.65748026482735,-18.77881109748803,-1.5019605315481743
dengue,Lead 3,AR,2019-04-14,-4.599431223341845,-15.717317511954068,-2.67279885777439
dengue,Lead 3,AR,2019-04-21,-6.252441643766183,-19.73389781828214,-3.729174231113363
dengue,Lead 3,AR,2019-04-28,-8.049683456984404,-19.91115328134385,-5.144265807788646
dengue,Lead 3,AR,2019-05-05,-4.254165282759549,-22.436902091963297,-1.675959289129696
dengue,Lead 3,AR,2019-05-12,-1.4389643214363383,-10.092373839647236,-0.6697027001076932
dengue,Lead 3,AR,2019-05-19,-0.4470567163040695,-3.366553946276329,0.016192355771870948
dengue,Lead 3,AR,2019-05-26,-0.011652640418776006,-1.9150883425838683,0.3769481206706213
dengue,Lead 3,AR,2019-06-02,0.13783571597923316,-2.0092375414176518,0.5797973547498774
dengue,Lead 3,AR,2019-06-09,0.0998158248609895,-4.690114929566947,0.6881407479964284
dengue,Lead 3,AR,2019-06-16,-0.2537182912582301,-4.878286431904244,0.5066841317500381
dengue,Lead 3,AR,2019-06-23,-0.8602026730477372,-6.2218392207977296,0.043432516230575494
dengue,Lead 3,AR,2019-06-30,-1.5177464188940766,-6.832048015812093,-0.5641783540974588
dengue,Lead 3,AR,2019-07-07,-1.704741748666574,-6.807963718429432,-0.8611256705471533
dengue,Lead 3,AR,2019-07-14,-1.8218434634374732,-5.230851158817782,-0.7296571252050783
dengue,Lead 3,AR,2019-07-21,-0.990978181007065,-5.061371765209451,-0.3524221114538235
dengue,Lead 3,AR,2019-07-28,-1.2539187678773471,-6.08395510405726,-0.3771573155366088
dengue,Lead 3,AR,2019-08-04,-1.4526168910872062,-6.0948134661951,-0.30394770244245206
dengue,Lead 3,AR,2019-08-11,-1.8312033442914415,-5.596375717120965,-0.03527959091286581
dengue,Lead 3,AR,2019-08-18,-0.961564262856101,-3.2032719709481143,0.1311057026050885
dengue,Lead 3,AR,2019-08-25,-0.15044689795450217,-6.980413766622793,0.261134458970232
dengue,Lead 3,AR,2019-09-01,0.30450835357481076,-2.945124218713702,0.6610673172891691
dengue,Lead 3,AR,2019-09-08,-0.20257324330227044,-6.561046567100822,0.46805415441829384
dengue,Lead 3,AR,2019-09-15,-0.46308644737931326,-10.264830754132458,0.47990480718884265
dengue,Lead 3,AR,2019-09-22,-1.5298361479042697,-10.188186612267696,0.21111048587828113
dengue,Lead 3,AR,2019-09-29,-1.3795245226357737,-8.272108932033778,0.3452486015022084
dengue,Lead 3,AR,2019-10-06,-2.306700905362498,-18.955976713552687,-0.3147785639402753
dengue,Lead 3,AR,2019-10-13,-3.3142262864842946,-19.03009817513429,-0.8729885330781681
dengue,Lead 3,AR,2019-10-20,-3.3072334523852103,-18.90242026833647,-0.96681900101876606
dengue,Lead 3,AR,2019-10-27,-2.65105300849285,-16.94389584218728,-1.00489950325178
dengue,Lead 3,AR,2019-11-03,-1.8116468222825635,-9.799083272163823,-0.7180639393699104
dengue,Lead 3,AR,2019-11-10,-1.2428405617856035,-7.693994539696767,-0.4821294446254527
dengue,Lead 3,AR,2019-11-17,-0.6070748914885307,-4.585600407790228,0.08566276300130934
dengue,Lead 3,AR,2019-11-24,-1.0329823411020769,-5.7960953538521,-0.20687206657566776
dengue,Lead 3,ARX (raw),2017-12-24,NA,NA,NA
dengue,Lead 3,ARX (raw),2017-12-31,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-01-07,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-01-14,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-01-21,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-01-28,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-02-04,NA,NA,NA
dengue,Lead 3,ARX (raw),2018-02-11,-5.084334509886955,-58.08200298951037,-0.6865368682759383
dengue,Lead 3,ARX (raw),2018-02-18,-1.1134809397482246,-7.321534327061649,-0.32245932074161004
dengue,Lead 3,ARX (raw),2018-02-25,-0.8997012392216719,-8.799130771977158,-0.08032357671556818
dengue,Lead 3,ARX (raw),2018-03-04,-1.0026681194147207,-37.3312205102868,0.13559547991991705
dengue,Lead 3,ARX (raw),2018-03-11,-1.7251686232587327,-20.083048575777486,-0.5508366246740495
dengue,Lead 3,ARX (raw),2018-03-18,-2.485616883490921,-11.090443997108675,-1.495709577444234
dengue,Lead 3,ARX (raw),2018-03-25,-3.9218403278268505,-14.970807639383427,-2.696020404934332
dengue,Lead 3,ARX (raw),2018-04-01,-5.1763123316762965,-21.732733527394934,-3.7024387764537354
dengue,Lead 3,ARX (raw),2018-04-08,-6.369227090752288,-20.373806730999544,-3.820469300817037
dengue,Lead 3,ARX (raw),2018-04-15,-8.067693059623593,-25.702313262509353,-4.302153475547583
dengue,Lead 3,ARX (raw),2018-04-22,-7.568046937574717,-28.383911660379887,-4.186443218976551
dengue,Lead 3,ARX (raw),2018-04-29,-3.967431912220679,-32.26591886509692,-1.320090527435027
dengue,Lead 3,ARX (raw),2018-05-06,-1.3993254828955255,-15.818425126165055,-0.15262050427470497
dengue,Lead 3,ARX (raw),2018-05-13,-0.6681050299453988,-6.0226745806011275,0.015783639548372516
dengue,Lead 3,ARX (raw),2018-05-20,-0.3272416164151333,-2.699325404830099,0.1436200176284706
dengue,Lead 3,ARX (raw),2018-05-27,-0.05495355458718931,-1.8840368155788154,0.21644454545031488
dengue,Lead 3,ARX (raw),2018-06-03,0.15763070323021833,-1.4875244081837597,0.38824024801222623
dengue,Lead 3,ARX (raw),2018-06-10,0.258576969577211,-1.2845603210222643,0.4442021547572981
dengue,Lead 3,ARX (raw),2018-06-17,0.34683869151770763,-1.3152036321268845,0.5609076542857415
dengue,Lead 3,ARX (raw),2018-06-24,0.1941223359052212,-1.4894585476277642,0.50265321654458
dengue,Lead 3,ARX (raw),2018-07-01,0.25315585157985887,-2.270575208878946,0.4943722564043777
dengue,Lead 3,ARX (raw),2018-07-08,0.21685991461479248,-1.920564827955302,0.47850493033073294
dengue,Lead 3,ARX (raw),2018-07-15,-0.0027681301875015496,-2.342308254388204,0.4309201016182604
dengue,Lead 3,ARX (raw),2018-07-22,-0.3047168028527856,-4.0187158723287135,0.27309622144240964
dengue,Lead 3,ARX (raw),2018-07-29,-0.5234507578831284,-8.519535393209678,0.0528337004257923
dengue,Lead 3,ARX (raw),2018-08-05,-0.6052112625053008,-8.420266799571195,0.20522187566757916
dengue,Lead 3,ARX (raw),2018-08-12,-0.12454771587469571,-7.564522438882383,0.2818713512663359
dengue,Lead 3,ARX (raw),2018-08-19,-0.09045082258409076,-5.996250905234287,0.23212863325395222
dengue,Lead 3,ARX (raw),2018-08-26,0.07240374405195893,-2.520662835648692,0.2575552389829746
dengue,Lead 3,ARX (raw),2018-09-02,0.18814879203748347,-1.327193633326596,0.2815656397603573
dengue,Lead 3,ARX (raw),2018-09-09,0.03672138356389565,-1.9941258795016839,0.23226265361983287
dengue,Lead 3,ARX (raw),2018-09-16,-0.01068452822403998,-2.7371943649258728,0.20472724092255398
dengue,Lead 3,ARX (raw),2018-09-23,0.1294008609140126,-1.4052369466837504,0.2793951210250154
dengue,Lead 3,ARX (raw),2018-09-30,0.16119670769029604,-1.3332210553463186,0.3761518191298932
dengue,Lead 3,ARX (raw),2018-10-07,-0.19368162013123102,-2.1637371021702356,0.2649220667614742
dengue,Lead 3,ARX (raw),2018-10-14,-0.23913382392337135,-2.0822867016647004,0.30050530927497376
dengue,Lead 3,ARX (raw),2018-10-21,-0.4542870778509349,-4.014905037428921,0.19182153495310822
dengue,Lead 3,ARX (raw),2018-10-28,-0.5720043199888574,-3.7230255338870526,-0.13660109945491028
dengue,Lead 3,ARX (raw),2018-11-04,-0.44401390969117194,-2.41128075149966,-0.0018476054471319799
dengue,Lead 3,ARX (raw),2018-11-11,-0.7235920235967346,-3.3393944669656417,-0.3293105664712467
dengue,Lead 3,ARX (raw),2018-11-18,-0.8050737214039223,-3.294070721546581,-0.19198606436500948
dengue,Lead 3,ARX (raw),2018-11-25,-1.4921959861096488,-8.875461157286875,-0.6618835112853438
dengue,Lead 3,ARX (raw),2018-12-02,-1.1826366197431883,-7.856778485070128,-0.3356130625231286
dengue,Lead 3,ARX (raw),2018-12-09,-0.6341108334298979,-9.094000063882149,-0.18017301032187483
dengue,Lead 3,ARX (raw),2018-12-16,-0.6383636126191159,-2.980654388620162,-0.19958151170942257
dengue,Lead 3,ARX (raw),2018-12-23,-0.7729413211593663,-3.418968803673395,-0.2176207425330078
dengue,Lead 3,ARX (raw),2018-12-30,-0.7395590607318072,-4.2695821703060215,-0.13433454915161885
dengue,Lead 3,ARX (raw),2019-01-06,-0.7517534329580196,-5.29521579877029,-0.07489973605425905
dengue,Lead 3,ARX (raw),2019-01-13,-0.8729546302917721,-5.389694256949477,-0.08937712391569846
dengue,Lead 3,ARX (raw),2019-01-20,-1.11609463077559,-7.37326054314671,-0.1983435679308955
dengue,Lead 3,ARX (raw),2019-01-27,-1.800453063259691,-7.583810056379928,-0.655450275880215
dengue,Lead 3,ARX (raw),2019-02-03,-2.132706107740111,-16.173579417409158,-0.44928521773208374
dengue,Lead 3,ARX (raw),2019-02-10,-2.3775937373072003,-16.19592928126395,-0.21750728785108894
dengue,Lead 3,ARX (raw),2019-02-17,-1.7466064015807667,-12.542343058085383,-0.2334643263316456
dengue,Lead 3,ARX (raw),2019-02-24,-0.8150100500942041,-12.9635252568267,0.0751685080339421
dengue,Lead 3,ARX (raw),2019-03-03,-0.11750074760815976,-7.065555300757637,0.4605550812763183
dengue,Lead 3,ARX (raw),2019-03-10,0.4251061629620252,-2.2177832375101643,0.7783935716790256
dengue,Lead 3,ARX (raw),2019-03-17,0.6765040225770327,-0.09657270900712302,0.8526191298744974
dengue,Lead 3,ARX (raw),2019-03-24,0.7126487139430966,-0.4963095634216034,0.8685479427958538
dengue,Lead 3,ARX (raw),2019-03-31,0.6182087178920674,-0.6412976372048551,0.8081252369476205
dengue,Lead 3,ARX (raw),2019-04-07,0.19542060794272065,-1.5777846048113602,0.5286552027417751
dengue,Lead 3,ARX (raw),2019-04-14,-0.3024582096861468,-3.612822449598087,0.15347931909074103
dengue,Lead 3,ARX (raw),2019-04-21,-1.7905921183804878,-9.940814174986198,-0.3674563767874378
dengue,Lead 3,ARX (raw),2019-04-28,-5.360443957074737,-21.324931486668717,-1.9053035832462124
dengue,Lead 3,ARX (raw),2019-05-05,-5.312411610162331,-18.773772557612006,-3.2915614623874374
dengue,Lead 3,ARX (raw),2019-05-12,-2.4766068534220205,-14.456363054033172,-0.963126524521841
dengue,Lead 3,ARX (raw),2019-05-19,-1.1071112255385596,-10.31668891687648,-0.0988771945616782
dengue,Lead 3,ARX (raw),2019-05-26,-0.5179669258871393,-3.8225861354237525,0.33773466703705907
dengue,Lead 3,ARX (raw),2019-06-02,-0.2827278238055535,-3.5714900261166878,0.4062988555888384
dengue,Lead 3,ARX (raw),2019-06-09,-0.37646015901464724,-4.749410200249562,0.432000047849731
dengue,Lead 3,ARX (raw),2019-06-16,-0.6306907261493906,-4.863451190503214,0.17881803409984712
dengue,Lead 3,ARX (raw),2019-06-23,-0.9092408320554553,-3.512196388314029,-0.209250517428965
dengue,Lead 3,ARX (raw),2019-06-30,-0.7724555372640987,-3.195746204578795,-0.09727879687101629
dengue,Lead 3,ARX (raw),2019-07-07,-0.38417694213833276,-2.119774134732235,0.35679607294391213
dengue,Lead 3,ARX (raw),2019-07-14,-0.04186296082281915,-1.2115388027395524,0.5164909281636505
dengue,Lead 3,ARX (raw),2019-07-21,0.4504087726075082,-0.11280969931638533,0.808712937847565
dengue,Lead 3,ARX (raw),2019-07-28,0.6116756185547656,-0.07478792208280152,0.8822878901933258
dengue,Lead 3,ARX (raw),2019-08-04,0.840155350409515,-0.15015751031772115,0.945090990531263
dengue,Lead 3,ARX (raw),2019-08-11,0.7534339166747497,-0.07862227130964716,0.9517879581988613
dengue,Lead 3,ARX (raw),2019-08-18,0.5175119130760226,-0.5017400952533548,0.7357111242741177
dengue,Lead 3,ARX (raw),2019-08-25,0.3798533535478994,-1.6932610678503557,0.5561552500717246
dengue,Lead 3,ARX (raw),2019-09-01,0.4619097472086131,-0.8407295683161432,0.6915546616626355
dengue,Lead 3,ARX (raw),2019-09-08,0.46805362138336704,-2.1881137579097114,0.7627913315833056
dengue,Lead 3,ARX (raw),2019-09-15,0.036878265261492515,-3.02524771788603,0.6421464538057717
dengue,Lead 3,ARX (raw),2019-09-22,-0.8909427946938022,-6.292420189309079,0.13617241622895981
dengue,Lead 3,ARX (raw),2019-09-29,-1.2057499075701728,-7.525386588156868,-0.050981242053265874
dengue,Lead 3,ARX (raw),2019-10-06,-1.7362057874180494,-12.368581493914354,-0.37236559479894216
dengue,Lead 3,ARX (raw),2019-10-13,-3.14437719529053,-19.872729393096677,-1.0247356571910844
dengue,Lead 3,ARX (raw),2019-10-20,-3.7479600866950262,-16.71954231224924,-1.6937950018635235
dengue,Lead 3,ARX (raw),2019-10-27,-2.80072358656574,-13.554447202815387,-1.4757072321397677
dengue,Lead 3,ARX (raw),2019-11-03,-2.2171848133943457,-11.119613515770268,-1.225022009904003
dengue,Lead 3,ARX (raw),2019-11-10,-1.752153580543581,-8.159484360828813,-1.010901451260671
dengue,Lead 3,ARX (raw),2019-11-17,-1.3894868040691826,-6.475224372749665,-0.4998432806421912
dengue,Lead 3,ARX (raw),2019-11-24,-2.3352800452956717,-8.994529598404693,-1.1570005426593133
dengue,Lead 3,ARX (processed),2017-12-24,NA,NA,NA
dengue,Lead 3,ARX (processed),2017-12-31,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-07,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-14,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-21,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-01-28,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-02-04,NA,NA,NA
dengue,Lead 3,ARX (processed),2018-02-11,-5.777334890401455,-83.11520849965147,-0.6101948172698031
dengue,Lead 3,ARX (processed),2018-02-18,-1.2226821428845427,-5.690602756596714,-0.32905542650325026
dengue,Lead 3,ARX (processed),2018-02-25,-1.2805671362676287,-7.992582160637237,-0.317520715857206
dengue,Lead 3,ARX (processed),2018-03-04,-1.5544276051311248,-35.81558974106621,-0.20795056113479243
dengue,Lead 3,ARX (processed),2018-03-11,-2.371244977399182,-39.15763643674452,-0.9862258550781405
dengue,Lead 3,ARX (processed),2018-03-18,-3.3823531101158997,-41.53179340310587,-1.9653691032115823
dengue,Lead 3,ARX (processed),2018-03-25,-5.198757228417788,-14.47980920700391,-3.6548415528364453
dengue,Lead 3,ARX (processed),2018-04-01,-6.929313205760249,-48.319102995424,-5.040940235725616
dengue,Lead 3,ARX (processed),2018-04-08,-8.391679336777369,-33.97316158704627,-5.935788673792363
dengue,Lead 3,ARX (processed),2018-04-15,-10.168975074488614,-41.35757981406576,-5.6882044756395045
dengue,Lead 3,ARX (processed),2018-04-22,-9.22722124701323,-36.23133626370068,-5.516372767715891
dengue,Lead 3,ARX (processed),2018-04-29,-4.81839550039969,-23.464266877807617,-1.6355985204097332
dengue,Lead 3,ARX (processed),2018-05-06,-1.781631038587284,-23.124216249815905,-0.2932832818634652
dengue,Lead 3,ARX (processed),2018-05-13,-0.8463159043993671,-8.144796175714418,0.01178468399732777
dengue,Lead 3,ARX (processed),2018-05-20,-0.3690361359395531,-2.206449871468368,0.18511071864134815
dengue,Lead 3,ARX (processed),2018-05-27,-7.146370671820002e-4,-1.549426365659078,0.3327824948909206
dengue,Lead 3,ARX (processed),2018-06-03,0.3031129426247008,-0.49401030153345943,0.6854645570895053
dengue,Lead 3,ARX (processed),2018-06-10,0.5259476713290026,-0.05678886935118657,0.8116364224378836
dengue,Lead 3,ARX (processed),2018-06-17,0.8006365586177545,0.44256349910494713,0.9455897578728943
dengue,Lead 3,ARX (processed),2018-06-24,0.8149386992005485,0.216275485251746,0.9480711512600359
dengue,Lead 3,ARX (processed),2018-07-01,0.8177362959748514,0.4234343383536753,0.9194250288052728
dengue,Lead 3,ARX (processed),2018-07-08,0.7843460378311434,0.13292562197457003,0.8656844936740951
dengue,Lead 3,ARX (processed),2018-07-15,0.779542253874289,-0.10140974974770114,0.9104894795055472
dengue,Lead 3,ARX (processed),2018-07-22,0.7358152209135033,-0.4180750744324727,0.9548162542574901
dengue,Lead 3,ARX (processed),2018-07-29,0.6666518408698077,-0.20816347899974885,0.8800743206837676
dengue,Lead 3,ARX (processed),2018-08-05,0.5506607832908623,-0.2775920112232374,0.8640891245257839
dengue,Lead 3,ARX (processed),2018-08-12,0.3893901031372716,-0.43638165469683987,0.46242055715234953
dengue,Lead 3,ARX (processed),2018-08-19,-0.011631944719236342,-1.33030230851532,0.3083492868473855
dengue,Lead 3,ARX (processed),2018-08-26,-0.50366945634912,-3.5742604660542696,0.09113503027998231
dengue,Lead 3,ARX (processed),2018-09-02,-1.240134180720597,-7.586103391354854,-0.2753129796887033
dengue,Lead 3,ARX (processed),2018-09-09,-1.459148967309582,-7.127196053779805,-0.33420938913215237
dengue,Lead 3,ARX (processed),2018-09-16,-1.8328118240348994,-8.758078745506031,-0.6378945886372482
dengue,Lead 3,ARX (processed),2018-09-23,-0.41149125200949266,-9.715415366246887,0.30074762067160277
dengue,Lead 3,ARX (processed),2018-09-30,-0.04335514173521049,-4.612083067047911,0.38995974470419326
dengue,Lead 3,ARX (processed),2018-10-07,0.20361919461840783,-3.0924155645375886,0.48723817926720236
dengue,Lead 3,ARX (processed),2018-10-14,0.483040298713309,-0.31188037443353467,0.562224566984169
dengue,Lead 3,ARX (processed),2018-10-21,0.5577095453655483,-0.06027232975732233,0.6476459173857647
dengue,Lead 3,ARX (processed),2018-10-28,0.3351248259068259,-0.5997797208452205,0.5915899641987891
dengue,Lead 3,ARX (processed),2018-11-04,0.18323267443575986,-0.657410033296947,0.48380004394803483
dengue,Lead 3,ARX (processed),2018-11-11,-0.07954222362697716,-1.740385337396407,0.24916877456403413
dengue,Lead 3,ARX (processed),2018-11-18,-0.23441278197718085,-2.534108019381895,0.1488383329505188
dengue,Lead 3,ARX (processed),2018-11-25,-0.6746345602368122,-4.134535690263281,0.04623867753416627
dengue,Lead 3,ARX (processed),2018-12-02,-0.503150628951722,-4.963066780795396,0.06613028096782336
dengue,Lead 3,ARX (processed),2018-12-09,-0.30144445724261204,-4.380614107534133,0.0351744302423139
dengue,Lead 3,ARX (processed),2018-12-16,-0.339608801552276,-2.9441709026381715,0.04971467133130645
dengue,Lead 3,ARX (processed),2018-12-23,-0.44030297881852754,-2.2974407557123495,0.04071792355682234
dengue,Lead 3,ARX (processed),2018-12-30,-0.44425904527924187,-3.0759376910609184,0.07015541607050649
dengue,Lead 3,ARX (processed),2019-01-06,-0.523938213587053,-3.405633258194314,0.07471939203342032
dengue,Lead 3,ARX (processed),2019-01-13,-0.7017565703079411,-4.035380176312138,0.014819201498172953
dengue,Lead 3,ARX (processed),2019-01-20,-1.0519500388261172,-5.479594964713833,-0.028627731443522042
dengue,Lead 3,ARX (processed),2019-01-27,-2.0151404462865745,-10.227804155921273,-0.8163668482002415
dengue,Lead 3,ARX (processed),2019-02-03,-2.6978587728892984,-14.741187230589482,-1.0661600098495438
dengue,Lead 3,ARX (processed),2019-02-10,-3.2914056376770215,-18.211828990382998,-0.7781806113297138
dengue,Lead 3,ARX (processed),2019-02-17,-2.7973702282994113,-28.478499053017984,-0.869107901951857
dengue,Lead 3,ARX (processed),2019-02-24,-1.7425165930140367,-18.402648068556132,-0.5679492115562553
dengue,Lead 3,ARX (processed),2019-03-03,-0.9642373628353647,-18.166225162440114,-0.36202951860264954
dengue,Lead 3,ARX (processed),2019-03-10,-0.2588614456019558,-5.525825074946123,0.25271671464759365
dengue,Lead 3,ARX (processed),2019-03-17,0.19747949303520274,-2.251643679538984,0.6086701405908328
dengue,Lead 3,ARX (processed),2019-03-24,0.3721647968600358,-1.905415274595767,0.6869632883361988
dengue,Lead 3,ARX (processed),2019-03-31,0.43052882533080006,-1.2316349721828161,0.7298415711419218
dengue,Lead 3,ARX (processed),2019-04-07,0.26403452323894816,-1.0566770242723842,0.5952013350500766
dengue,Lead 3,ARX (processed),2019-04-14,0.08512584895995223,-1.5846558313669576,0.3146685913916216
dengue,Lead 3,ARX (processed),2019-04-21,-0.8231140240459187,-7.536948449010561,-0.038755969502677665
dengue,Lead 3,ARX (processed),2019-04-28,-3.2919617765968523,-14.033264807767752,-0.3887967224348746
dengue,Lead 3,ARX (processed),2019-05-05,-3.4313187842169866,-14.397751584132848,-1.3162471738491859
dengue,Lead 3,ARX (processed),2019-05-12,-1.8614702358299557,-10.289183601201279,-0.711371938684888
dengue,Lead 3,ARX (processed),2019-05-19,-0.9700248923871635,-5.32176282122343,-0.07464775948514858
dengue,Lead 3,ARX (processed),2019-05-26,-0.590160585753915,-7.006070415224733,0.2143428552331891
dengue,Lead 3,ARX (processed),2019-06-02,-0.48704359940708386,-3.4241111727107074,0.28134744118455285
dengue,Lead 3,ARX (processed),2019-06-09,-0.7235349279614034,-5.312005861635949,0.21392641855753425
dengue,Lead 3,ARX (processed),2019-06-16,-1.1996786423630823,-8.570845874097952,-0.17815179469178372
dengue,Lead 3,ARX (processed),2019-06-23,-1.8490741773034336,-9.449397714772736,-0.546048459925154
dengue,Lead 3,ARX (processed),2019-06-30,-2.6312430281365433,-9.75690524779937,-1.268148934651395
dengue,Lead 3,ARX (processed),2019-07-07,-3.02895035610116,-10.979746288208997,-1.549078779209564
dengue,Lead 3,ARX (processed),2019-07-14,-3.3052574339751946,-9.857266697421903,-1.9240277671356891
dengue,Lead 3,ARX (processed),2019-07-21,-2.2460439637706204,-8.322831643721162,-1.2797575346711318
dengue,Lead 3,ARX (processed),2019-07-28,-2.5026503676672074,-7.565370996069565,-1.3131448973312925
dengue,Lead 3,ARX (processed),2019-08-04,-2.3744029041382,-7.798783757726424,-1.0170158068666817
dengue,Lead 3,ARX (processed),2019-08-11,-1.9902066608452285,-6.0693033707859865,-0.22712575902364104
dengue,Lead 3,ARX (processed),2019-08-18,-0.7897086215496858,-3.1823087048620886,0.1810591911303714
dengue,Lead 3,ARX (processed),2019-08-25,-0.040098191244972714,-6.505778530134304,0.3902439729143894
dengue,Lead 3,ARX (processed),2019-09-01,0.0308725960863262,-4.100088284331285,0.4677710943116758
dengue,Lead 3,ARX (processed),2019-09-08,-1.4328007560846365,-10.421190162837904,-0.49486607132377264
dengue,Lead 3,ARX (processed),2019-09-15,-3.62346448645999,-14.615600924154542,-2.1377971270687857
dengue,Lead 3,ARX (processed),2019-09-22,-6.332912764921626,-20.42335969489413,-2.8780569780031695
dengue,Lead 3,ARX (processed),2019-09-29,-9.938869615916945,-62.215211511971496,-3.878971399041373
dengue,Lead 3,ARX (processed),2019-10-06,-14.967322906624252,-81.23443520575853,-5.539937398814141
dengue,Lead 3,ARX (processed),2019-10-13,-21.304676695851008,-82.89711197177658,-10.740399559975653
dengue,Lead 3,ARX (processed),2019-10-20,-22.730398752931162,-78.16625701832403,-14.687090588636195
dengue,Lead 3,ARX (processed),2019-10-27,-13.519200657425412,-73.93781776287668,-7.525220449904388
dengue,Lead 3,ARX (processed),2019-11-03,-10.690010592928942,-50.6752299348512,-7.229640882103504
dengue,Lead 3,ARX (processed),2019-11-10,-5.502767733902632,-32.59713497041612,-2.6915612536524836
dengue,Lead 3,ARX (processed),2019-11-17,-3.151490831630138,-23.124926454932734,-1.5241852394694773
dengue,Lead 3,ARX (processed),2019-11-24,-4.634415457455044,-19.676013039843617,-2.247754043097901
dengue,Lead 4,AR,2017-12-24,NA,NA,NA
dengue,Lead 4,AR,2017-12-31,NA,NA,NA
dengue,Lead 4,AR,2018-01-07,NA,NA,NA
dengue,Lead 4,AR,2018-01-14,NA,NA,NA
dengue,Lead 4,AR,2018-01-21,NA,NA,NA
dengue,Lead 4,AR,2018-01-28,NA,NA,NA
dengue,Lead 4,AR,2018-02-04,NA,NA,NA
dengue,Lead 4,AR,2018-02-11,-3.2733239849419418,-13.91858920046155,-0.739601304873963
dengue,Lead 4,AR,2018-02-18,-1.5965430832543084,-8.493658105737524,-0.46155554725612213
dengue,Lead 4,AR,2018-02-25,-1.5425497780968125,-14.158457255915616,-0.25530757214374605
dengue,Lead 4,AR,2018-03-04,-2.266364935286817,-16.447341432436566,-0.7703410960558927
dengue,Lead 4,AR,2018-03-11,-3.206999873917087,-13.854023454086128,-1.839182710087317
dengue,Lead 4,AR,2018-03-18,-4.847871926549897,-21.875755944724794,-3.4997374873312728
dengue,Lead 4,AR,2018-03-25,-6.589375979676164,-19.822849479352406,-4.939121152039387
dengue,Lead 4,AR,2018-04-01,-8.250245967361732,-23.141313645317727,-5.098604572963438
dengue,Lead 4,AR,2018-04-08,-10.335196701580463,-42.337186252948754,-5.616206285243873
dengue,Lead 4,AR,2018-04-15,-9.639170356525167,-39.88752920619815,-5.431859510173157
dengue,Lead 4,AR,2018-04-22,-5.197055066915147,-35.54170061546411,-2.047776897291108
dengue,Lead 4,AR,2018-04-29,-2.0402021492162654,-16.783879907199484,-0.61654229198853
dengue,Lead 4,AR,2018-05-06,-1.1337567812144784,-7.806280794518358,-0.21953835984438014
dengue,Lead 4,AR,2018-05-13,-0.7807466333657958,-4.162196825294792,-0.13390253589248696
dengue,Lead 4,AR,2018-05-20,-0.36647571072829943,-2.8073628927786656,-0.015860767731066715
dengue,Lead 4,AR,2018-05-27,-0.0636117688661042,-1.7891538131767493,0.22728951329416536
dengue,Lead 4,AR,2018-06-03,0.07697456355321441,-2.040016685579923,0.32819995607533237
dengue,Lead 4,AR,2018-06-10,0.20354741936163312,-1.4478860058911955,0.48792082645882384
dengue,Lead 4,AR,2018-06-17,0.21309735864517776,-2.0793705342185187,0.5289147514973827
dengue,Lead 4,AR,2018-06-24,0.29482874282598603,-0.9252465203559235,0.5654336264385817
dengue,Lead 4,AR,2018-07-01,0.2866070234386531,-1.1744983288583053,0.5091208244113782
dengue,Lead 4,AR,2018-07-08,0.22732588381430807,-1.3150670561183302,0.5587746095049728
dengue,Lead 4,AR,2018-07-15,0.052898475457763605,-1.4034386595337682,0.48581841142586224
dengue,Lead 4,AR,2018-07-22,-0.07232297401176457,-4.851625192646935,0.2585606766513743
dengue,Lead 4,AR,2018-07-29,-0.040141982186192804,-4.867288952918383,0.5122106564074435
dengue,Lead 4,AR,2018-08-05,0.23929058653908986,-2.639227001723276,0.4700987818610864
