geo,origin_week,model,predictor,processing,max_lag,train_n,n_leads,R2,MAPE
MX,2017-03-19,arx,sintomas_de_dengue,raw,1,116,8,-11.286247166785591,66.11197763449451
MX,2017-03-19,arx,sintomas_de_dengue,raw,2,116,8,-5.348148570371688,45.343548942387436
MX,2017-03-19,arx,sintomas_de_dengue,raw,3,116,8,-8.820963086019793,59.572430085408676
MX,2017-03-26,ar,NA,processed,1,117,8,-12.38112567619434,81.9906091238438
MX,2017-03-26,ar,NA,processed,2,117,8,-6.9309477375692055,63.93809527051951
MX,2017-03-26,ar,NA,processed,3,117,8,-12.498147105485721,81.29365847501013
MX,2017-03-26,ar,NA,raw,1,117,8,-12.38112567619434,81.9906091238438
MX,2017-03-26,ar,NA,raw,2,117,8,-6.9309477375692055,63.93809527051951
MX,2017-03-26,ar,NA,raw,3,117,8,-12.498147105485721,81.29365847501013
MX,2017-03-26,arx,dengue,processed,1,117,8,-11.073605043004424,79.41844843230669
MX,2017-03-26,arx,dengue,processed,2,117,8,-9.38344792660653,54.53247729130689
MX,2017-03-26,arx,dengue,processed,3,117,8,-41.22795905730014,138.16155061127478
MX,2017-03-26,arx,dengue,raw,1,117,8,-17.722328685154807,97.8972722126445
MX,2017-03-26,arx,dengue,raw,2,117,8,-28.02709468175963,94.73923078381868
MX,2017-03-26,arx,dengue,raw,3,117,8,-56.82518357381499,159.49973738648396
MX,2017-03-26,arx,mosquito,processed,1,117,8,-11.293016457918329,78.14766172474158
MX,2017-03-26,arx,mosquito,processed,2,117,8,-4.788656610421221,53.63701290112123
MX,2017-03-26,arx,mosquito,processed,3,117,8,-15.230906764216343,89.1035259573578
MX,2017-03-26,arx,mosquito,raw,1,117,8,-13.309025191865212,85.73296335488251
MX,2017-03-26,arx,mosquito,raw,2,117,8,-9.471966354971958,74.20477034283815
MX,2017-03-26,arx,mosquito,raw,3,117,8,-19.624141173467727,102.29958406477408
MX,2017-03-26,arx,sintomas_de_dengue,processed,1,117,8,-13.24823808958181,81.98538854723277
MX,2017-03-26,arx,sintomas_de_dengue,processed,2,117,8,-1.5792005319610207,34.146012339683935
MX,2017-03-26,arx,sintomas_de_dengue,processed,3,117,8,-6.834619312121795,64.1103191580745
MX,2017-03-26,arx,sintomas_de_dengue,raw,1,117,8,-11.863507676020731,81.32443908499208
MX,2017-03-26,arx,sintomas_de_dengue,raw,2,117,8,-2.6800229679140943,39.27849854182875
MX,2017-03-26,arx,sintomas_de_dengue,raw,3,117,8,-5.46347127566991,56.84283190136441
MX,2017-04-02,ar,NA,processed,1,118,8,-3.7572784225182945,65.30150316511119
MX,2017-04-02,ar,NA,processed,2,118,8,-1.9540697073078825,52.65162503559561
MX,2017-04-02,ar,NA,processed,3,118,8,-5.188908305424427,73.73939677356209
MX,2017-04-02,ar,NA,raw,1,118,8,-3.7572784225182945,65.30150316511119
MX,2017-04-02,ar,NA,raw,2,118,8,-1.9540697073078825,52.65162503559561
MX,2017-04-02,ar,NA,raw,3,118,8,-5.188908305424427,73.73939677356209
MX,2017-04-02,arx,dengue,processed,1,118,8,-3.260986111812631,62.90211875442603
MX,2017-04-02,arx,dengue,processed,2,118,8,-3.942617654707659,51.22361877875987
MX,2017-04-02,arx,dengue,processed,3,118,8,-20.25370010218524,133.8016153683433
MX,2017-04-02,arx,dengue,raw,1,118,8,-5.232342885514995,74.50157006621949
MX,2017-04-02,arx,dengue,raw,2,118,8,-11.562064981690567,74.97134435420287
MX,2017-04-02,arx,dengue,raw,3,118,8,-26.301994365727463,147.22754908926123
MX,2017-04-02,arx,mosquito,processed,1,118,8,-3.4471580209461905,62.91260024284049
MX,2017-04-02,arx,mosquito,processed,2,118,8,-1.2403721190178478,43.884992829413186
MX,2017-04-02,arx,mosquito,processed,3,118,8,-5.710770355985075,77.25246290490469
MX,2017-04-02,arx,mosquito,raw,1,118,8,-3.8230701025903437,66.41881872714266
MX,2017-04-02,arx,mosquito,raw,2,118,8,-2.9441121211112535,61.1321394622732
MX,2017-04-02,arx,mosquito,raw,3,118,8,-7.070413215582867,86.37937160010635
MX,2017-04-02,arx,sintomas_de_dengue,processed,1,118,8,-4.770847167799473,69.68382626171926
MX,2017-04-02,arx,sintomas_de_dengue,processed,2,118,8,-1.105648103091366,40.72622588552142
MX,2017-04-02,arx,sintomas_de_dengue,processed,3,118,8,-1.886863065679813,52.55446753802012
MX,2017-04-02,arx,sintomas_de_dengue,raw,1,118,8,-3.2098926100849257,62.30227834809333
MX,2017-04-02,arx,sintomas_de_dengue,raw,2,118,8,-1.910908045459598,45.87895926841308
MX,2017-04-02,arx,sintomas_de_dengue,raw,3,118,8,-1.536678795244654,47.2235318787792
MX,2017-04-09,ar,NA,processed,1,119,8,0.7054418633374964,15.85493280569947
MX,2017-04-09,ar,NA,processed,2,119,8,0.688410518811965,13.844151275585295
MX,2017-04-09,ar,NA,processed,3,119,8,0.769305322247795,13.71316464821574
MX,2017-04-09,ar,NA,raw,1,119,8,0.7054418633374964,15.85493280569947
MX,2017-04-09,ar,NA,raw,2,119,8,0.688410518811965,13.844151275585295
MX,2017-04-09,ar,NA,raw,3,119,8,0.769305322247795,13.71316464821574
MX,2017-04-09,arx,dengue,processed,1,119,8,0.7546148856199573,14.055812636265014
MX,2017-04-09,arx,dengue,processed,2,119,8,-3.7092337406100784,63.22429065471751
MX,2017-04-09,arx,dengue,processed,3,119,8,-6.170226104265202,66.50520384777832
MX,2017-04-09,arx,dengue,raw,1,119,8,0.5051852630210178,16.16537260892273
MX,2017-04-09,arx,dengue,raw,2,119,8,-4.875293362263306,71.24676514396748
MX,2017-04-09,arx,dengue,raw,3,119,8,-7.505051509381568,61.3312304658487
MX,2017-04-09,arx,mosquito,processed,1,119,8,0.5788290472124804,19.721399242507342
MX,2017-04-09,arx,mosquito,processed,2,119,8,0.24540476194627237,22.11438313111603
MX,2017-04-09,arx,mosquito,processed,3,119,8,0.5391633237481424,22.03763682938108
MX,2017-04-09,arx,mosquito,raw,1,119,8,0.7740056968333624,13.629080865100809
MX,2017-04-09,arx,mosquito,raw,2,119,8,0.3571321681865949,19.933092501826014
MX,2017-04-09,arx,mosquito,raw,3,119,8,0.7757576172465965,14.798092497308177
MX,2017-04-09,arx,sintomas_de_dengue,processed,1,119,8,0.21929994789404206,25.508494310223828
MX,2017-04-09,arx,sintomas_de_dengue,processed,2,119,8,-2.390984634947614,40.42668314891575
MX,2017-04-09,arx,sintomas_de_dengue,processed,3,119,8,0.06014217059645588,20.95518340404679
MX,2017-04-09,arx,sintomas_de_dengue,raw,1,119,8,0.7850106944556834,12.915327676878272
MX,2017-04-09,arx,sintomas_de_dengue,raw,2,119,8,-3.1284906412570006,43.88361326475552
MX,2017-04-09,arx,sintomas_de_dengue,raw,3,119,8,-1.691366010767557,34.435977457670866
MX,2017-04-16,ar,NA,processed,1,120,8,0.7685479065934938,15.759165963708458
MX,2017-04-16,ar,NA,processed,2,120,8,0.5021565930312277,16.192445092785118
MX,2017-04-16,ar,NA,processed,3,120,8,0.7698372729095252,13.301854287773946
MX,2017-04-16,ar,NA,raw,1,120,8,0.7685479065934938,15.759165963708458
MX,2017-04-16,ar,NA,raw,2,120,8,0.5021565930312277,16.192445092785118
MX,2017-04-16,ar,NA,raw,3,120,8,0.7698372729095252,13.301854287773946
MX,2017-04-16,arx,dengue,processed,1,120,8,0.7507086437445787,15.32247714079387
MX,2017-04-16,arx,dengue,processed,2,120,8,0.046237868934071225,21.084431475826644
MX,2017-04-16,arx,dengue,processed,3,120,8,-24.781434215988916,172.3577060914464
MX,2017-04-16,arx,dengue,raw,1,120,8,0.763178403051593,16.111985834100988
MX,2017-04-16,arx,dengue,raw,2,120,8,-1.4493860325254033,42.618334135038545
MX,2017-04-16,arx,dengue,raw,3,120,8,-19.409172552826632,152.0785316351599
MX,2017-04-16,arx,mosquito,processed,1,120,8,0.7442888304839304,15.414000072918332
MX,2017-04-16,arx,mosquito,processed,2,120,8,-1.144916216387526,37.867076473894834
MX,2017-04-16,arx,mosquito,processed,3,120,8,0.5580356554066679,16.15708132677928
MX,2017-04-16,arx,mosquito,raw,1,120,8,0.7667510789893492,16.084408269413846
MX,2017-04-16,arx,mosquito,raw,2,120,8,-0.4101574957269436,30.617941899808578
MX,2017-04-16,arx,mosquito,raw,3,120,8,0.7421732939649284,12.008394966227888
MX,2017-04-16,arx,sintomas_de_dengue,processed,1,120,8,0.5428997350466788,19.56135022908526
MX,2017-04-16,arx,sintomas_de_dengue,processed,2,120,8,-3.294478047089365,55.977138189992225
MX,2017-04-16,arx,sintomas_de_dengue,processed,3,120,8,-0.3699590115197702,32.01545670919329
MX,2017-04-16,arx,sintomas_de_dengue,raw,1,120,8,0.7850269551614402,14.575631079602164
MX,2017-04-16,arx,sintomas_de_dengue,raw,2,120,8,-3.6924761453223063,57.60665869782551
MX,2017-04-16,arx,sintomas_de_dengue,raw,3,120,8,-2.285249806990686,47.29372409558969
MX,2017-04-23,ar,NA,processed,1,121,8,0.6197779021444882,23.647759302483117
MX,2017-04-23,ar,NA,processed,2,121,8,0.6476230876739255,20.46828936443916
MX,2017-04-23,ar,NA,processed,3,121,8,0.5519671948322893,25.246709348507522
MX,2017-04-23,ar,NA,raw,1,121,8,0.6197779021444882,23.647759302483117
MX,2017-04-23,ar,NA,raw,2,121,8,0.6476230876739255,20.46828936443916
MX,2017-04-23,ar,NA,raw,3,121,8,0.5519671948322893,25.246709348507522
MX,2017-04-23,arx,dengue,processed,1,121,8,0.6390348637182617,22.921154399905866
MX,2017-04-23,arx,dengue,processed,2,121,8,0.5295909689301981,21.49852703580546
MX,2017-04-23,arx,dengue,processed,3,121,8,0.812687513769965,12.018479596380898
MX,2017-04-23,arx,dengue,raw,1,121,8,0.6206975933338468,23.571357550441764
MX,2017-04-23,arx,dengue,raw,2,121,8,0.6203125930626491,20.628465242803916
MX,2017-04-23,arx,dengue,raw,3,121,8,0.6645153620043354,16.230360836188975
MX,2017-04-23,arx,mosquito,processed,1,121,8,0.6352663591436003,23.060801944617417
MX,2017-04-23,arx,mosquito,processed,2,121,8,0.5157507555483027,20.698394169752756
MX,2017-04-23,arx,mosquito,processed,3,121,8,0.5484122866180758,25.567216557279366
MX,2017-04-23,arx,mosquito,raw,1,121,8,0.6155594674431264,23.774497456912556
MX,2017-04-23,arx,mosquito,raw,2,121,8,0.7082355267585498,18.636798019968527
MX,2017-04-23,arx,mosquito,raw,3,121,8,0.702160890024616,20.97056678210636
MX,2017-04-23,arx,sintomas_de_dengue,processed,1,121,8,0.4119856482635176,28.644777893374922
MX,2017-04-23,arx,sintomas_de_dengue,processed,2,121,8,0.2016139517531399,26.022284210312236
MX,2017-04-23,arx,sintomas_de_dengue,processed,3,121,8,0.8407988646336898,14.489126168217705
MX,2017-04-23,arx,sintomas_de_dengue,raw,1,121,8,0.6837707038779639,21.255040940422766
MX,2017-04-23,arx,sintomas_de_dengue,raw,2,121,8,-0.21572569201096425,29.30084155769735
MX,2017-04-23,arx,sintomas_de_dengue,raw,3,121,8,0.3047483283842699,22.658615527404784
MX,2017-04-30,ar,NA,processed,1,122,8,0.4885806433944585,14.515182484904543
MX,2017-04-30,ar,NA,processed,2,122,8,-0.07124533329271943,21.509432216079308
MX,2017-04-30,ar,NA,processed,3,122,8,0.5777912955996729,14.385783614476052
MX,2017-04-30,ar,NA,raw,1,122,8,0.4885806433944585,14.515182484904543
MX,2017-04-30,ar,NA,raw,2,122,8,-0.07124533329271943,21.509432216079308
MX,2017-04-30,ar,NA,raw,3,122,8,0.5777912955996729,14.385783614476052
MX,2017-04-30,arx,dengue,processed,1,122,8,0.33911906827854066,16.676827535195184
MX,2017-04-30,arx,dengue,processed,2,122,8,-0.5484464040581505,26.407092398029384
MX,2017-04-30,arx,dengue,processed,3,122,8,0.21374269873631668,23.798794542284448
MX,2017-04-30,arx,dengue,raw,1,122,8,0.46307004506203897,15.060066258991538
MX,2017-04-30,arx,dengue,raw,2,122,8,-0.04233109167375848,21.817863907546723
MX,2017-04-30,arx,dengue,raw,3,122,8,0.39825912360641835,21.11140170800307
MX,2017-04-30,arx,mosquito,processed,1,122,8,0.33369707597583076,16.46117373349385
MX,2017-04-30,arx,mosquito,processed,2,122,8,-0.4767293649156823,26.110115328832144
MX,2017-04-30,arx,mosquito,processed,3,122,8,0.8082263960362374,10.015050833245455
MX,2017-04-30,arx,mosquito,raw,1,122,8,0.49798057877540725,14.741709911968625
MX,2017-04-30,arx,mosquito,raw,2,122,8,0.1924360643828812,20.410543627567904
MX,2017-04-30,arx,mosquito,raw,3,122,8,0.9326662204690752,6.250217825960343
MX,2017-04-30,arx,sintomas_de_dengue,processed,1,122,8,0.0038824360194296137,20.74494095908629
MX,2017-04-30,arx,sintomas_de_dengue,processed,2,122,8,-0.6565508752311091,30.913515337259284
MX,2017-04-30,arx,sintomas_de_dengue,processed,3,122,8,0.5840675276389425,15.708371252837827
MX,2017-04-30,arx,sintomas_de_dengue,raw,1,122,8,0.3832123836725183,17.794274693367942
MX,2017-04-30,arx,sintomas_de_dengue,raw,2,122,8,-1.2764272950204547,39.161269664095954
MX,2017-04-30,arx,sintomas_de_dengue,raw,3,122,8,-0.7362409564728754,33.32730089715944
MX,2017-05-07,ar,NA,processed,1,123,8,0.19420319163212163,17.284195940037954
MX,2017-05-07,ar,NA,processed,2,123,8,-0.8137392560881509,26.263668376828754
MX,2017-05-07,ar,NA,processed,3,123,8,-0.0838346744623144,21.583993594913125
MX,2017-05-07,ar,NA,raw,1,123,8,0.19420319163212163,17.284195940037954
MX,2017-05-07,ar,NA,raw,2,123,8,-0.8137392560881509,26.263668376828754
MX,2017-05-07,ar,NA,raw,3,123,8,-0.0838346744623144,21.583993594913125
MX,2017-05-07,arx,dengue,processed,1,123,8,0.00716818567576305,19.244251209296166
MX,2017-05-07,arx,dengue,processed,2,123,8,-1.338042662180063,29.975855059530087
MX,2017-05-07,arx,dengue,processed,3,123,8,0.8518078764954696,6.828291148878625
MX,2017-05-07,arx,dengue,raw,1,123,8,0.20766197115793206,17.22096102071969
MX,2017-05-07,arx,dengue,raw,2,123,8,-0.7147418338836151,26.223478406029244
MX,2017-05-07,arx,dengue,raw,3,123,8,0.9167034617539719,5.462595736928209
MX,2017-05-07,arx,mosquito,processed,1,123,8,-0.061753697027520094,19.692424235721877
MX,2017-05-07,arx,mosquito,processed,2,123,8,-1.5161346215248543,31.770462364068614
MX,2017-05-07,arx,mosquito,processed,3,123,8,0.2256700795382226,18.73798120596918
MX,2017-05-07,arx,mosquito,raw,1,123,8,0.26451144644035485,16.85992509258265
MX,2017-05-07,arx,mosquito,raw,2,123,8,-0.532264050278122,25.915346453427397
MX,2017-05-07,arx,mosquito,raw,3,123,8,0.6767014627744334,12.277267835860632
MX,2017-05-07,arx,sintomas_de_dengue,processed,1,123,8,-1.5052113657255557,31.277560872772842
MX,2017-05-07,arx,sintomas_de_dengue,processed,2,123,8,-1.3436331345479617,34.260482290733066
MX,2017-05-07,arx,sintomas_de_dengue,processed,3,123,8,0.31774764270802325,17.385923518159856
MX,2017-05-07,arx,sintomas_de_dengue,raw,1,123,8,0.3495120400723082,15.31118061244445
MX,2017-05-07,arx,sintomas_de_dengue,raw,2,123,8,-0.984741139325997,30.625845722254507
MX,2017-05-07,arx,sintomas_de_dengue,raw,3,123,8,-0.31627283165254916,23.236585873487947
MX,2017-05-14,ar,NA,processed,1,124,8,0.0928365290986719,13.357790087254978
MX,2017-05-14,ar,NA,processed,2,124,8,-0.9582769627105647,20.303095648606252
MX,2017-05-14,ar,NA,processed,3,124,8,0.4388492649799699,10.93444776502198
MX,2017-05-14,ar,NA,raw,1,124,8,0.0928365290986719,13.357790087254978
MX,2017-05-14,ar,NA,raw,2,124,8,-0.9582769627105647,20.303095648606252
MX,2017-05-14,ar,NA,raw,3,124,8,0.4388492649799699,10.93444776502198
MX,2017-05-14,arx,dengue,processed,1,124,8,-0.024257555389560537,14.0083749367874
MX,2017-05-14,arx,dengue,processed,2,124,8,-1.6246073477152727,24.0223334709071
MX,2017-05-14,arx,dengue,processed,3,124,8,0.47790460954688396,10.551536304781253
MX,2017-05-14,arx,dengue,raw,1,124,8,0.11389214210055532,13.321735970765914
MX,2017-05-14,arx,dengue,raw,2,124,8,-0.9268681614973604,20.333141712128437
MX,2017-05-14,arx,dengue,raw,3,124,8,0.5048279850124018,10.371015477132534
MX,2017-05-14,arx,mosquito,processed,1,124,8,-0.28810714033950524,16.052182162488972
MX,2017-05-14,arx,mosquito,processed,2,124,8,-1.774100812214173,25.435654873741242
MX,2017-05-14,arx,mosquito,processed,3,124,8,0.457682442027442,11.512592109248478
MX,2017-05-14,arx,mosquito,raw,1,124,8,0.2961727134089457,11.895460939009176
MX,2017-05-14,arx,mosquito,raw,2,124,8,-0.09413907703726787,15.557187526913808
MX,2017-05-14,arx,mosquito,raw,3,124,8,0.48433514303775416,8.938521313924607
MX,2017-05-14,arx,sintomas_de_dengue,processed,1,124,8,-0.45696034936265373,16.247128541405164
MX,2017-05-14,arx,sintomas_de_dengue,processed,2,124,8,0.3605009342672608,13.079521210686673
MX,2017-05-14,arx,sintomas_de_dengue,processed,3,124,8,0.014969614764696937,12.505431306916487
MX,2017-05-14,arx,sintomas_de_dengue,raw,1,124,8,0.09428176395824595,14.576456307931739
MX,2017-05-14,arx,sintomas_de_dengue,raw,2,124,8,-0.3090500135251333,15.90465529328867
MX,2017-05-14,arx,sintomas_de_dengue,raw,3,124,8,-0.5267647843827954,18.47419203301089
MX,2017-05-21,ar,NA,processed,1,125,8,-0.5939629427057789,12.641041254812263
MX,2017-05-21,ar,NA,processed,2,125,8,-2.104669954983354,17.496600641997166
MX,2017-05-21,ar,NA,processed,3,125,8,-0.15932498845688192,11.519355333229507
MX,2017-05-21,ar,NA,raw,1,125,8,-0.5939629427057789,12.641041254812263
MX,2017-05-21,ar,NA,raw,2,125,8,-2.104669954983354,17.496600641997166
MX,2017-05-21,ar,NA,raw,3,125,8,-0.15932498845688192,11.519355333229507
MX,2017-05-21,arx,dengue,processed,1,125,8,-0.7752820801881923,12.8785560256189
MX,2017-05-21,arx,dengue,processed,2,125,8,-3.0279490887742178,20.670873511643794
MX,2017-05-21,arx,dengue,processed,3,125,8,-0.15480178472382833,11.370454848428265
MX,2017-05-21,arx,dengue,raw,1,125,8,-0.6021536735181312,12.648296052925415
MX,2017-05-21,arx,dengue,raw,2,125,8,-1.7202826622772256,16.163720358567456
MX,2017-05-21,arx,dengue,raw,3,125,8,-0.14829542163050746,11.154265263429236
MX,2017-05-21,arx,mosquito,processed,1,125,8,-0.7585848860194533,12.627048940603666
MX,2017-05-21,arx,mosquito,processed,2,125,8,-1.9488012755651973,16.66711443213283
MX,2017-05-21,arx,mosquito,processed,3,125,8,-0.027910572531401057,9.70552663877215
MX,2017-05-21,arx,mosquito,raw,1,125,8,-0.5858473362676206,12.980000733555693
MX,2017-05-21,arx,mosquito,raw,2,125,8,-0.46430230856476684,12.39494037222569
MX,2017-05-21,arx,mosquito,raw,3,125,8,-1.0642246338970636,11.22174384628042
MX,2017-05-21,arx,sintomas_de_dengue,processed,1,125,8,-4.182846548492342,22.908836257251153
MX,2017-05-21,arx,sintomas_de_dengue,processed,2,125,8,-1.5150325293297797,17.007061836195504
MX,2017-05-21,arx,sintomas_de_dengue,processed,3,125,8,-2.108399136034162,16.424132978956298
MX,2017-05-21,arx,sintomas_de_dengue,raw,1,125,8,-0.21055138014632568,11.857394704001145
MX,2017-05-21,arx,sintomas_de_dengue,raw,2,125,8,-2.3968916440713723,19.285291398287534
MX,2017-05-21,arx,sintomas_de_dengue,raw,3,125,8,-4.231591179987832,22.076087004790953
MX,2017-05-28,ar,NA,processed,1,126,8,-1.7472479728027928,11.14052771963108
MX,2017-05-28,ar,NA,processed,2,126,8,-3.004399480580088,10.921992628046288
MX,2017-05-28,ar,NA,processed,3,126,8,-2.1487750934087346,11.561712896592196
MX,2017-05-28,ar,NA,raw,1,126,8,-1.7472479728027928,11.14052771963108
MX,2017-05-28,ar,NA,raw,2,126,8,-3.004399480580088,10.921992628046288
MX,2017-05-28,ar,NA,raw,3,126,8,-2.1487750934087346,11.561712896592196
MX,2017-05-28,arx,dengue,processed,1,126,8,-1.733673147103341,11.002285283014816
MX,2017-05-28,arx,dengue,processed,2,126,8,-3.9374878631372088,13.012618640242865
MX,2017-05-28,arx,dengue,processed,3,126,8,-3.3035661112962416,12.142718080556651
MX,2017-05-28,arx,dengue,raw,1,126,8,-1.66409342793636,10.96252291185654
MX,2017-05-28,arx,dengue,raw,2,126,8,-2.3705654613643454,10.486876485013472
MX,2017-05-28,arx,dengue,raw,3,126,8,-3.638179845881445,12.068891901082868
MX,2017-05-28,arx,mosquito,processed,1,126,8,-1.720106111783244,10.798866664310289
MX,2017-05-28,arx,mosquito,processed,2,126,8,-3.81833558722703,12.117009538587812
MX,2017-05-28,arx,mosquito,processed,3,126,8,-3.3866982380858044,11.862563497078037
MX,2017-05-28,arx,mosquito,raw,1,126,8,-1.912778036480446,11.540699033331775
MX,2017-05-28,arx,mosquito,raw,2,126,8,-2.729834103125133,13.014687448581649
MX,2017-05-28,arx,mosquito,raw,3,126,8,-9.003497063851974,16.003866997632972
MX,2017-05-28,arx,sintomas_de_dengue,processed,1,126,8,-6.272573973463423,15.359830276686512
MX,2017-05-28,arx,sintomas_de_dengue,processed,2,126,8,-6.598420723144939,15.98141040797918
MX,2017-05-28,arx,sintomas_de_dengue,processed,3,126,8,-15.726087513031995,23.524162326676898
MX,2017-05-28,arx,sintomas_de_dengue,raw,1,126,8,-1.7097791699070628,10.757258466385608
MX,2017-05-28,arx,sintomas_de_dengue,raw,2,126,8,-16.726890258469275,24.402963638259735
MX,2017-05-28,arx,sintomas_de_dengue,raw,3,126,8,-29.279331497947982,31.61889490733311
MX,2017-06-04,ar,NA,processed,1,127,8,-7.046862041552048,13.028011432118259
MX,2017-06-04,ar,NA,processed,2,127,8,-3.2281910166553365,10.553886391308186
MX,2017-06-04,ar,NA,processed,3,127,8,-10.660964477500022,14.353491940025076
MX,2017-06-04,ar,NA,raw,1,127,8,-7.046862041552048,13.028011432118259
MX,2017-06-04,ar,NA,raw,2,127,8,-3.2281910166553365,10.553886391308186
MX,2017-06-04,ar,NA,raw,3,127,8,-10.660964477500022,14.353491940025076
MX,2017-06-04,arx,dengue,processed,1,127,8,-5.816260612178507,12.380254787425052
MX,2017-06-04,arx,dengue,processed,2,127,8,-2.250091404405067,8.750608768407787
MX,2017-06-04,arx,dengue,processed,3,127,8,-15.614520797723827,17.31106139829325
MX,2017-06-04,arx,dengue,raw,1,127,8,-6.1264856285316345,12.424541201233298
